pid,tid,home_size,parcel_size,beds,age,pool,price,year,cbd_dist,x_coord,y_coord
581,3923,1008,7050,2,20,0,134.951,2000,3830.82,534271.8,1543658
583,979,1334,7500,4,13,0,131.359,2003,13109.93,572085.5,1509563
584,2902,3080,14378,4,0,1,298.217,2002,19295.6,478077.9,1503012
588,3094,1709,8810,3,14,0,126.738,2003,11688.97,498481,1518851
590,2355,1544,9713,4,34,0,174.688,2004,4462.73,541109,1517862
591,8709,1619,5000,3,15,0,141.202,2003,21401.64,522384.7,1461971
592,3171,908,6983,2,8,0,89.488,2003,6411.11,530558.6,1551699
593,3455,1430,5366,4,0,0,126.739,2000,18872.87,544533.1,1469921
595,311,2897,5873,5,2,1,247.035,2004,21271.62,603867.4,1520681
597,7435,3363,42449,5,64,1,153.182,2004,23856.42,478548.2,1585524
598,3977,1793,8623,3,8,0,145.678,2003,13557.86,490980.4,1538619
599,5657,3470,11275,4,0,0,301.679,2003,20388.63,468206.9,1524928
600,8481,1260,5250,3,5,0,112.907,2001,20931.09,517234.7,1464696
601,2998,1614,6637,3,4,0,151.085,2004,21823.89,603273.1,1552230
602,6633,2332,6547,3,2,0,253.787,2000,19257.12,494116.1,1482763
603,8194,2367,8792,4,9,1,174.747,2000,18959.4,521902.5,1470233
605,4487,3363,9344,4,0,0,280.011,2004,18007.64,482232.9,1558037
607,4022,2170,10802,4,17,0,179.246,2002,13377.18,498569.3,1506355
608,3460,1849,6017,3,0,0,182.401,2004,22824.39,608021.8,1515123
609,7460,1241,7190,3,0,0,115.156,2004,12784.97,539065.1,1489352
612,3313,2143,8051,3,0,0,176.257,2001,9876.76,502685,1526971
613,7619,990,14186,2,55,0,132.99,2002,2955.29,543487.8,1526716
614,5322,4062,17158,5,2,1,541.468,2000,19329.41,493085.4,1483335
615,7173,1264,8221,3,0,0,110.21,2000,21673.97,602904.1,1551754
616,2001,2348,8938,4,7,0,202.26,2002,12437.17,494988.7,1522249
617,1917,1524,6496,3,42,0,78.021,2001,8734.63,506178.8,1531819
618,5515,2004,7440,3,10,1,135.838,2001,21267.77,540644.9,1461540
619,66,2341,9578,4,13,0,229.185,2002,7057.41,548631.7,1512492
623,7190,1729,8250,3,13,0,144.763,2003,12119.51,571217.5,1515019
624,9568,1826,11016,3,17,0,166.391,2005,9069.36,514302.6,1552646
625,9006,1265,9604,3,35,0,75.918,2000,9348.51,509289.8,1548089
626,9197,1025,11096,3,40,0,75.265,2000,8675.31,534252.2,1502632
628,4352,1874,5499,3,0,0,118.846,2001,16922.81,541459.5,1475954
630,3956,1929,13073,3,18,0,116.878,2000,15976.96,513478.9,1483209
634,2787,958,10128,2,16,0,84.72,2001,11619.78,497080.8,1536468
635,5887,1229,6031,3,11,0,160.545,2005,13956.98,580608.3,1532869
636,8186,5077,32541,5,0,1,839.306,2003,14490.97,488038.7,1522624
638,9306,1154,5041,3,2,0,156.519,2005,14659.99,578595.3,1511096
639,4294,1324,5740,3,12,0,142.396,2004,11856.63,567487.1,1509928
640,9614,2598,13301,4,5,1,284.191,2000,12449.75,498066.7,1513279
641,7022,1345,6282,3,13,0,106.579,2002,15996.02,520563.2,1480577
642,6074,1584,9998,4,35,0,94.183,2000,9031.67,508404.7,1544514
644,2846,3724,11682,5,0,0,240.978,2002,12405.74,574397.6,1521473
645,5153,1653,7692,4,28,0,248.272,2003,3935.29,537779.3,1543673
647,9952,1242,10448,3,30,0,87.387,2001,8024.6,527981.6,1556526
649,9783,1619,5250,3,11,0,120.361,2000,21441.46,521826.5,1461941
650,4178,1279,7868,3,1,0,98.925,2001,17066.14,496508.2,1571949
652,3424,2755,10848,4,39,0,134.128,2004,8998.23,508617.3,1544688
653,7837,1464,7400,3,33,0,133.797,2004,7776.17,559322.6,1523904
654,4409,1569,5502,3,0,0,155.991,2003,22359.53,461963.1,1522464
655,1933,1984,23160,3,0,0,213.893,2004,21501.34,587805.5,1484473
656,2044,940,5421,2,18,0,99.991,2004,15984.47,500072.3,1570386
659,3073,1768,9781,4,5,0,211.567,2005,22534.39,489464.9,1589505
660,5985,1563,7475,3,20,0,116.019,2003,9909.45,562500.9,1548200
661,7112,1160,7450,2,11,0,170.224,2001,2519.35,540007.6,1537549
662,5828,2373,11217,3,2,0,345.206,2004,20067.13,478967.5,1496225
663,8201,1312,6962,2,22,0,91.847,2001,15562.8,513576.4,1484656
664,6702,2054,2986,3,19,0,192.174,2004,3044.07,525564.1,1534817
665,164,1873,9858,3,9,0,139.069,2003,14387.11,489129.6,1542947
667,1692,1844,13000,3,39,0,187.405,2004,3328.65,535051.3,1542020
668,4270,1561,2906,3,0,0,138.659,2003,23182.13,609133.1,1514709
669,5308,3992,43573,4,8,1,512.146,2000,17531.27,479351.1,1515870
670,5123,1432,11299,3,0,0,148.918,2004,11356.51,571770.3,1536104
672,3453,2505,30864,4,13,0,200.446,2002,11761.54,502126,1551593
673,6488,1678,16987,4,39,0,120.579,2004,8286.5,529700.9,1504391
674,1462,1350,17322,3,31,0,90.87,2001,7512.64,529590,1507006
675,692,2198,11552,4,0,0,236.5,2002,13960.34,570248.9,1502026
676,9622,932,9417,3,47,0,58.706,2002,8356.25,507594.9,1527932
677,7092,2108,7986,4,0,0,193.527,2004,20195.35,598990.9,1547749
679,5938,1873,6881,3,6,0,211.361,2005,10048.07,536301.9,1498153
680,7502,2112,9183,4,13,1,178.573,2003,18155.66,529118.5,1471787
681,6535,1699,9133,4,36,0,134.068,2002,5625.38,551596.8,1523355
682,9827,1158,25018,3,5,0,57.519,2003,5359.2,517364.3,1529076
683,9266,1174,1629,2,16,0,108.341,2004,16800.21,524169,1477002
684,9757,879,7111,2,45,0,96.79,2000,4521.61,526888.3,1543629
686,4070,3193,19093,4,0,0,328.364,2003,11016.18,570147.3,1523333
687,3218,1094,8258,3,32,0,77.723,2002,9827.94,507606.5,1548400
688,1374,1858,6601,4,5,0,228.45,2005,20192.43,528324.4,1465148
689,8584,1731,13914,3,16,0,124.532,2002,12253.87,504638.9,1557659
690,5529,1884,9975,4,12,0,124.491,2002,11398.27,507605.7,1556747
691,8778,953,7501,2,25,0,105.501,2003,5493.63,538621.9,1548726
692,7717,2458,12864,4,43,1,386.209,2003,2275.26,538022.1,1524344
693,4120,1470,4739,4,0,0,142.022,2003,14899.03,579473.4,1511134
696,6342,1923,4598,3,0,0,173.39,2000,17691.31,573234.8,1487546
699,183,1397,8758,3,49,1,172.9,2002,4560.8,545845.9,1541239
700,4117,2215,7061,3,0,0,138.249,2002,24417.97,614499,1539820
703,8501,1086,7005,1,24,0,89.941,2005,8944.21,505638.8,1528067
706,7232,1112,6202,3,21,0,91.537,2001,8130.73,521164.6,1508181
708,6681,1246,3240,3,0,0,106.093,2000,20548.29,535744.9,1463665
709,4813,1216,5061,3,17,0,98.008,2002,17223.57,591363.1,1530908
713,1121,2084,56730,3,18,0,238.516,2002,13646.35,496612.4,1507757
716,180,1704,5761,3,0,0,151.295,2004,21174.92,604285.8,1533619
717,6354,1928,7499,4,0,0,160.792,2001,11382.38,516627.5,1563716
719,6087,720,8156,2,51,0,46.419,2004,20315.76,468273,1534960
721,4124,2373,10587,3,0,0,197.115,2003,22076.84,485151.3,1583837
722,3236,2376,11538,4,34,0,106.175,2000,9119.39,506657.8,1541188
725,2432,1542,9521,3,12,0,89.642,2001,28064.93,485970.6,1609174
726,801,1374,14185,3,19,0,94.548,2000,9484.02,513476.1,1553738
728,3295,1770,14467,4,15,0,245.222,2003,5249.28,530239.4,1514494
729,9908,2200,17516,4,0,0,118.732,2000,21744.23,603181.1,1551634
731,8751,1490,12689,3,50,0,116.922,2004,6106.63,554695.3,1528397
732,6879,2705,6788,5,0,0,208.905,2002,12788.36,569339.3,1507203
733,8768,2639,14153,4,5,1,332.029,2004,17992.46,494504.9,1487966
735,2444,1469,8256,3,12,0,110.463,2000,18026.68,512891.9,1476155
736,9544,2626,5750,4,0,0,256.753,2004,22975.05,609818.3,1523139
738,4398,1856,6667,4,8,0,164.23,2004,15184.95,584640,1532902
739,2471,2650,8524,4,0,0,252.592,2003,14231.19,570552.5,1501001
740,7151,1296,16729,3,42,0,69.08,2003,28491.11,489651,1612962
741,2500,1719,6091,4,10,1,183.737,2004,20832.36,517335.4,1465005
743,5895,1396,8400,3,23,0,117.747,2003,9773.05,564337.5,1518512
747,7333,1440,11193,3,42,1,84.188,2001,8386.56,508217.8,1538101
749,6201,1792,5750,5,0,0,160.977,2002,21121.71,603552.5,1521964
751,7138,1783,5777,3,1,0,159.833,2001,18812.96,517974,1471702
753,7216,2824,28899,5,0,1,247.083,2000,25751.96,490455.9,1603024
754,3195,2010,10128,5,53,0,103.432,2005,4704.55,527684.4,1517414
756,6039,1759,13559,3,18,0,107.243,2001,13030.29,572373.8,1551586
758,8667,792,7179,2,36,0,151.447,2003,3273.26,532256.8,1541526
759,7362,720,9020,2,30,0,99.229,2000,2355.24,542300.4,1529088
760,5047,1944,11595,3,24,0,174.561,2003,14313.63,497209.5,1502972
762,5467,836,9174,2,34,0,146.683,2004,1973.98,529336.4,1534521
765,4374,3446,10472,4,2,0,255.767,2000,20482.88,527161.6,1464313
767,1508,1228,12496,2,29,0,208.885,2004,3100.01,544182.1,1527086
768,9726,1240,11607,3,22,0,114.021,2004,20145.21,599342.8,1545596
770,6878,2382,11605,4,9,1,240.811,2002,8556.34,548878.8,1506779
771,9669,2512,9020,4,0,0,186.315,2002,16825.62,588185.1,1516840
772,9662,1032,10133,2,42,0,92.964,2002,3814.53,538714.8,1519194
773,1328,2135,5500,4,3,0,133.912,2003,20764.63,489959.9,1582384
775,7401,1913,7658,4,9,0,154.354,2004,13683.59,578111.1,1519093
777,7626,1057,7376,3,17,0,97.061,2004,20772.63,490312.3,1582725
778,9448,1192,7862,4,30,0,59.573,2000,7534.01,510523.8,1535602
779,8495,2014,13440,4,0,0,191.546,2004,16187.03,481743.6,1529245
783,1786,770,10668,2,20,0,72.402,2002,10718.92,515972.5,1560785
785,2457,1459,4500,3,14,0,113.979,2002,15104.97,579983.1,1551575
786,4145,1948,7076,3,0,0,157.871,2004,25729.14,618744.6,1540586
787,4639,2315,15322,4,5,1,233.113,2004,23992.21,481116.4,1588668
788,2768,1115,7486,2,1,0,107.359,2004,16431.36,483047.9,1546133
790,7325,1860,9713,3,13,0,127.771,2000,17472.81,505670.6,1580472
793,8404,1465,5650,4,0,0,142.238,2003,14669.87,578607.9,1511046
794,3153,2267,11932,3,19,0,317.279,2004,7161.36,550584.6,1548538
796,118,1307,10088,3,6,1,109.152,2000,18662.69,475699.2,1547046
798,6050,1796,9004,2,13,0,161.647,2000,13318.16,501345.4,1503011
799,9089,1737,6752,3,0,1,153.26,2000,21902.96,510200.6,1463566
800,7602,1810,5337,4,0,0,133.459,2000,18704.18,596084,1535222
801,3657,2523,11270,4,7,0,190.572,2000,21112.27,516275.8,1464340
802,9698,2250,5400,4,0,1,145.655,2002,21411.67,600996.2,1554784
803,4709,2988,9594,5,0,1,332.861,2002,15668.7,584849.6,1519135
805,3944,1830,21851,3,24,0,184.656,2004,14529.02,508212.4,1570656
806,4102,3195,10625,5,0,1,297.476,2003,20727.87,467095.6,1524854
808,3946,2478,15684,4,16,0,157.828,2000,19506.74,504573,1587513
809,2992,2481,11220,4,0,0,305.013,2000,17320.32,494347.7,1491198
811,9714,1745,9264,4,40,0,172.202,2003,8505.19,556069.2,1549218
812,4162,2976,13688,5,0,0,217.989,2003,21522.69,535783.6,1460467
813,838,1480,7526,2,26,0,80.947,2005,6864.86,514452.3,1540702
814,1314,1225,13639,2,20,0,124.023,2004,17651.21,522528.2,1474490
815,4285,1029,9584,3,52,0,63.849,2004,12182.69,507933.2,1560676
816,9414,3196,10030,4,9,0,746.432,2000,7573.83,548554.6,1551826
819,1802,1959,8678,4,0,1,302.17,2004,9575.58,506768.7,1516967
820,4826,2023,9489,4,0,0,205.109,2004,23387.19,611177.4,1523131
823,9773,1632,13416,2,41,0,47.515,2000,18437.7,481566.8,1559803
824,9375,2131,20286,3,32,1,468.201,2002,3324.61,539716.4,1540857
826,6109,4176,14963,4,0,1,1124.076,2004,5694.37,547898.4,1544464
828,2079,1316,9456,3,11,1,110.915,2001,21438.54,484990,1580754
831,8044,1120,14967,3,31,0,75.557,2001,10225.99,505440.9,1547292
832,4655,1140,3570,3,44,0,143.76,2004,598.23,535595.1,1532908
833,2258,3635,22068,5,0,0,402.79,2002,20857.29,470348.6,1508139
835,9796,2782,5568,5,0,0,200.531,2004,21794.34,606198.3,1526226
836,1504,1792,10687,3,38,0,117.077,2004,7173.45,513527.8,1541108
838,9688,2450,6354,4,0,0,215.09,2004,22101.57,464858.9,1512001
839,1547,1108,6846,2,47,0,59.453,2004,7732.64,523126.4,1553613
840,1172,2649,14998,4,19,1,216.777,2003,18439.51,503977.6,1583145
841,8902,1460,8629,3,41,0,187.76,2003,3321.06,544237.1,1525581
842,8147,1532,6604,3,20,0,279.09,2005,2258.17,541294,1534734
843,3233,2616,10800,4,13,1,172.9,2002,14744.47,579744.1,1549124
844,9211,1466,7875,3,24,0,131.876,2003,12142.77,571993.9,1516693
847,6414,1297,5920,3,0,0,110.039,2001,12122.03,513618.5,1564751
849,4500,1933,29149,3,31,0,184.845,2004,28451.93,601136.4,1465342
850,5964,1701,5331,4,0,0,194.467,2004,23409.25,611164.3,1522345
851,51,1037,1307,2,6,0,78.046,2002,14706.67,487063.7,1537929
853,8303,1143,9240,2,45,0,107.123,2004,8566.64,562165.1,1524494
854,1595,1979,9904,4,1,1,183.513,2001,17287.96,506645.8,1580337
855,6546,2760,9376,4,0,0,206.256,2003,13927.58,576827.2,1549157
856,9347,1783,11880,4,17,0,310.817,2004,5055.09,546624.5,1542772
857,5348,1714,5002,3,4,0,128.519,2001,19887.7,596920.6,1551242
858,873,4110,16024,3,0,1,499.689,2002,18027.51,481944.8,1504583
859,4736,2393,12454,4,14,0,591.942,2005,8298.42,548900.1,1554421
860,7665,1312,6944,2,25,0,133.903,2005,16729.12,510873.2,1481699
861,5810,1022,4878,2,15,0,89.186,2003,12818.51,576167.9,1538944
862,6184,1080,7349,3,14,0,107.254,2002,5972,529902.8,1550066
863,1428,2485,5419,3,0,1,310.907,2001,15875.37,498155.7,1494095
865,5811,1387,2743,3,0,0,136.081,2003,22252.91,466756.3,1504660
866,5259,2320,7194,4,2,0,149.724,2001,21537.47,602271.4,1552285
868,3037,1993,9690,3,3,0,119.079,2001,15996.25,506434,1575250
872,6018,1831,5581,4,7,0,119.786,2000,16563.78,531402.8,1476845
873,1923,2395,11539,4,0,0,229.329,2001,19965.05,600328.4,1529036
874,7948,1260,7920,3,6,0,127.426,2004,13487.69,578916.6,1535149
876,2199,1237,5997,3,9,0,110.336,2003,8155.49,523481.3,1506860
877,9664,1440,13398,4,32,0,222.614,2002,3980.52,537526.4,1543882
878,1676,1414,8613,3,21,0,164.19,2004,16255.85,512943.4,1482446
879,6873,3738,44549,4,1,1,389.622,2002,36107.56,453191.1,1616988
880,8418,2939,14203,5,1,1,310.214,2002,23028.26,459835.7,1521776
881,727,2561,11156,4,3,1,267.918,2000,14842.87,492343.2,1507279
882,4394,936,8745,2,27,0,63.172,2000,21362.29,489654.7,1584708
883,4775,1490,7999,4,31,0,127.426,2004,10335.58,502262.6,1540562
884,3712,1824,5956,3,3,0,214.546,2005,9872.53,536655.7,1498748
885,5797,1118,5926,2,21,0,116.83,2002,8722.83,560931.8,1519325
886,5841,1192,6143,2,21,0,166.123,2001,1300.51,537338.1,1534556
887,532,2141,11051,4,14,0,163.111,2001,12486.21,499041.5,1511147
889,3959,2882,13771,5,0,1,415.521,2000,17850.02,483524.9,1502829
890,4315,2391,14337,3,30,0,194.499,2001,6051.12,533466.1,1511468
891,7067,2282,10193,4,8,1,210.65,2003,14662.26,486758.6,1529062
894,7798,1940,9203,3,4,0,175.612,2004,14320.28,492407,1551312
895,4462,2052,6050,4,0,0,162.775,2002,21318.05,602080.4,1550419
896,7025,1645,16271,3,22,0,204.947,2002,8586.52,549958.3,1554876
898,8570,2012,11109,3,2,0,183.737,2004,12543,568582.9,1507523
900,8084,2092,11216,3,18,0,164.015,2002,14944.37,486178.6,1537263
901,2467,1042,6937,3,35,0,78.249,2005,17716.05,491674.8,1570056
902,4273,1718,5499,4,14,0,142.952,2003,10788.86,499546.9,1528100
903,3170,1911,7810,4,6,1,199.396,2004,14614.24,582640.3,1527191
904,7301,1420,5536,3,10,0,108.748,2001,21369.74,540508.1,1461193
906,9804,7545,56616,6,2,1,2411.553,2003,17433.39,485258.7,1502077
907,3998,1456,10000,3,0,0,129.37,2002,29950.67,632363.2,1518819
908,5435,1828,8476,3,0,0,125.799,2000,12155.24,499612.9,1549816
909,8133,1424,6632,3,1,0,124.387,2003,19921.75,469537.6,1534399
910,2409,1784,5520,3,21,0,136.68,2003,9432.61,565770,1532311
911,5286,3876,9718,4,0,0,275.942,2003,21792.94,585504.3,1480616
912,6790,3820,15833,4,1,0,513.519,2003,18966.42,481541,1498937
913,8534,1514,5060,3,10,1,155.077,2003,15438.17,583770.3,1517958
914,5894,1446,7471,4,0,0,127.238,2003,24001.41,486196.7,1593058
915,8456,5494,12044,5,0,1,907.855,2001,16193.33,496884.8,1493893
916,1317,2141,13079,3,22,1,143.968,2000,7074.38,518081.9,1547171
917,8845,2202,10079,4,0,1,197.261,2004,22893.85,460890.5,1517761
919,884,1600,12235,4,17,0,113.956,2001,9837.77,566437.7,1537717
921,252,1125,9380,3,30,0,105.186,2004,17489.35,503510.7,1579195
923,1095,3059,20250,4,15,1,325.51,2002,4228.69,536036.4,1517271
925,2971,1532,8161,3,33,0,148.991,2001,3459.74,536148.7,1519819
927,71,2981,12287,4,0,1,464.029,2004,7771.7,540294.9,1506182
928,7640,1264,5362,3,8,0,109.081,2003,9882.01,509836.1,1551758
929,3963,1819,13632,3,15,0,155.593,2001,15030.18,490209,1510081
930,2624,2020,6458,3,0,0,168.196,2000,21878.23,509539.8,1463898
931,5331,1985,6881,3,0,0,159.964,2003,19336.48,544802.6,1468424
932,9754,1624,49731,3,41,0,91.337,2000,7121.88,511593.4,1528629
933,3270,2075,6618,4,0,0,169.088,2000,20117.84,600859,1530445
934,6686,2794,6600,4,0,0,214.276,2003,21583.85,464222.6,1536726
935,6608,1671,8842,4,17,0,132.554,2004,15160.89,584193.1,1537399
937,2878,1931,12335,4,9,1,181.232,2001,15120.41,583486,1521310
938,6417,1638,12728,3,23,0,220.393,2004,16753.48,492843.2,1495636
939,766,1240,3000,2,18,0,129.057,2002,2880.63,544148.5,1529464
940,8827,4052,8669,7,0,0,222.777,2003,21096.99,604074.8,1531459
944,432,2762,15869,5,1,0,297.864,2000,19948.18,479801.3,1495639
945,5760,4860,23146,4,14,1,1272.979,2002,7806.76,546030,1554143
947,718,1898,8569,3,4,0,122.797,2001,20222.18,597579.2,1552733
949,1597,1785,15343,3,12,0,352.532,2004,5851.56,528382.9,1549189
951,7040,2852,14402,2,20,0,149.286,2000,22720.49,484584.1,1586189
954,5178,3163,9003,5,1,1,235.756,2001,16361.97,481164,1529399
955,8719,1703,2875,3,0,0,149.27,2004,23557.31,611653.4,1522345
956,849,1850,2553,3,14,0,202.971,2004,15380.52,496954.4,1497736
957,1235,1132,6418,3,0,0,83.355,2001,12349.73,512319.5,1497396
958,3483,1258,8186,4,0,0,93.453,2001,8538.36,508743.3,1541316
959,2548,1431,8036,3,25,0,151.757,2005,12706.64,545002.1,1490653
961,559,1515,8247,3,0,0,121.121,2000,12105.71,499710.4,1549678
962,3694,2323,6900,4,0,1,207.682,2000,20069.13,600218.3,1523127
965,4463,888,6052,2,25,0,118.153,2000,2120.35,541754.1,1530342
966,6996,1874,7201,4,4,1,199.228,2003,15613.24,483668.4,1528346
967,7409,1434,11025,3,20,0,111.564,2001,5116.35,533775.4,1514340
968,9442,6799,25704,5,12,0,1462.402,2001,6465.95,544878,1549792
971,9814,1705,12598,3,36,0,120.778,2003,7521.63,559142.6,1526786
975,8624,3138,9749,5,0,1,320.822,2002,16862.18,479856.8,1524784
976,3633,1304,9214,3,23,0,97.292,2000,11948.71,571197.5,1516411
978,8362,2740,5541,5,0,1,224.284,2003,21592.6,605432.1,1524916
980,2904,2098,9640,4,0,0,146.665,2003,11630.84,501482,1549674
981,3324,1051,8794,3,24,0,94.659,2004,14391.22,581879.9,1535306
982,3323,3050,11491,5,4,1,353.783,2004,20419.03,601631.5,1525682
983,4002,1588,12745,3,11,1,129.434,2002,12219.27,571338.4,1514489
985,1132,1470,5290,3,0,0,141.681,2002,14734.23,579371.9,1512256
986,1779,1920,9977,4,0,0,175.472,2003,13517.05,574741,1511716
987,7300,1644,5321,3,0,0,152.633,2003,21123.5,603696.1,1539128
988,391,2716,6751,5,0,0,192.54,2003,21112.58,529547.9,1462009
990,8389,1276,4958,3,0,0,110.231,2000,8721.14,563456.7,1530749
991,9781,1210,6315,3,22,0,95.914,2002,9896.94,520314.8,1560152
992,1607,1878,8852,3,0,0,148.134,2001,12994.98,492967.3,1539219
994,563,1542,11899,3,39,0,151.085,2004,9720.22,541732.8,1499951
995,2528,1576,6890,4,0,0,158.723,2003,14013.45,579368.3,1519603
996,4867,1428,2947,3,10,0,119.703,2002,14748.29,579069.5,1550752
997,3467,2679,9471,3,7,1,215,2002,20893.69,516790.4,1464943
998,1218,1498,6388,3,6,0,139.573,2002,18955.43,518729.9,1471008
1001,3909,1766,5585,3,0,0,179.761,2004,23511.4,611591.3,1523169
1002,2585,2168,17865,3,30,1,147.236,2000,6498.24,537562.1,1509946
1003,7464,1687,6167,3,13,0,183.21,2005,18250.16,521829.1,1472631
1004,8029,1967,7545,4,2,0,165.384,2002,14500.4,582401.9,1529581
1005,1475,3347,17648,4,0,1,394.018,2004,15916.54,586075,1520932
1006,3470,1929,5944,3,0,0,177.398,2004,29248.18,629854.3,1517463
1007,2369,1412,1705,3,0,0,136.398,2003,13433.02,570057.2,1504571
1008,9014,1554,9486,2,19,0,75.426,2000,14982.91,515655.1,1485820
1011,6463,1319,3816,3,4,1,133.76,2003,20631.45,537407.7,1463435
1012,8598,1556,11881,3,0,0,104.947,2000,22044.18,491956.6,1589375
1013,175,1463,7500,3,13,0,91.449,2001,18728.88,540479.5,1469890
1015,4771,3735,8040,4,0,0,254.145,2003,13806.65,490918.6,1542255
1016,5689,1771,11328,3,19,1,150.25,2002,6940.47,552674.1,1516932
1018,1895,2830,65100,3,46,0,312.928,2003,7340.88,533016.9,1507074
1019,5926,1566,10945,3,40,0,120.67,2004,7074.46,558052.6,1531391
1022,1716,3508,13378,5,4,0,331.575,2003,9856.12,548558.8,1501805
1024,8470,1040,17503,3,20,0,63.297,2001,19214.66,488288.8,1573643
1025,8317,2690,8326,4,3,0,330.193,2004,22901.09,608607.5,1516714
1026,5519,3349,9750,4,0,1,322.493,2003,22692.53,460956.8,1521693
1027,1003,2307,7993,4,8,0,151.775,2000,17584.1,592497.8,1528725
1029,7423,1961,10838,3,11,0,328.95,2003,3665.8,528441.5,1541288
1030,6554,1240,10125,2,28,0,157.847,2001,3098.11,544465.2,1527831
1031,268,1311,13152,3,20,0,135.833,2004,8540,552493.9,1509331
1035,5109,3140,8971,4,1,1,742.205,2005,4923.16,549964.1,1536780
1036,3595,2760,7719,4,10,0,433.413,2002,4530.21,531273.8,1545532
1037,6013,2746,10899,3,6,1,239.834,2001,9808.08,547873.3,1501666
1038,1259,1145,10660,3,42,0,67.625,2001,21020.79,491127.1,1584474
1039,1677,1400,4822,3,7,0,126.626,2004,19999.75,536789,1465488
1040,5731,3635,8699,5,24,0,604.34,2004,794.28,536609.3,1533009
1041,7759,1170,7498,3,32,0,86.76,2003,12065.06,498371.8,1546546
1042,9444,3286,34705,4,4,1,532.838,2004,19626.63,471084.6,1521887
1043,3440,1437,8559,3,16,0,124.061,2003,5531,530239.8,1513537
1045,1987,1584,6993,3,17,0,144.471,2002,4132.3,545174.9,1539875
1046,2752,1498,10233,3,49,0,221.614,2003,2933.44,542421.4,1525169
1049,2644,1190,5011,3,15,0,110.87,2003,19203.85,496759.4,1581321
1050,9551,1512,5440,2,21,0,96.072,2001,16664.86,511011.4,1481866
1052,2076,1534,7762,3,21,0,68.427,2000,9772.53,515328.2,1556556
1053,4715,3199,14205,5,0,1,264.328,2002,19384.46,477934.1,1502646
1054,7832,1680,10156,3,29,0,87.387,2001,8677.58,506800.5,1536104
1056,9098,760,8697,2,32,0,30.146,2002,8414.13,507259.5,1532674
1057,2661,1744,3942,4,15,0,124.372,2001,16917.39,590299.9,1528546
1058,5292,2700,7352,4,0,0,214.987,2002,21218,604317.9,1526454
